Season,GameCode,Team,PlayerID,PlayerName,PIR,IsStarter,IsPlaying,Dorsal,Minutes,Points,FieldGoalsMade2,FieldGoalsAttempted2,FieldGoalsMade3,FieldGoalsAttempted3,FreeThrowsMade,FreeThrowsAttempted,OffensiveRebounds,DefensiveRebounds,TotalRebounds,Assistances,Steals,Turnovers,BlocksFavour,BlocksAgainst,FoulsCommited,FoulsReceived,Plusminus
2023,34,BAR,P003196,"HERNANGOMEZ, WILLY",17,0,0,14,17:39,11,1,5,1,4,6,6,2,5,7,0,1,0,1,1,0,5,20
2023,34,BAR,P006435,"LAPROVITTOLA, NICOLAS",12,1,0,20,13:58,5,0,0,1,3,2,2,0,0,0,6,1,0,0,0,0,2,18
2023,34,BAR,P003478,"ABRINES, ALEX",1,0,0,21,05:17,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,5
2023,34,BAR,P012745,"PARKER, JABARI",17,0,1,22,23:19,15,3,6,3,4,0,0,0,6,6,2,1,0,1,0,4,0,22
2023,34,BAR,P010641,"NNAJI, JAMES",12,0,1,23,10:23,10,3,4,0,0,4,7,1,2,3,1,1,1,0,0,2,4,5
2023,34,BAR,P007519,"JOKUBAITIS, ROKAS",9,0,1,31,21:33,9,3,6,1,2,0,0,1,1,2,4,0,2,0,0,1,1,25
2023,34,BAR,P007464,"PARRA, JOEL",9,0,1,44,22:48,6,3,5,0,1,0,0,2,4,6,0,1,1,0,0,2,2,18
2023,34,MUN,P010391,"WEILER-BABB, NICK",5,0,1,0,24:07,5,1,2,1,4,0,0,0,1,1,2,2,0,0,0,2,1,-15
2023,34,MUN,P007975,"FRANCISCO, SYLVAIN",13,0,1,1,17:33,7,2,2,0,3,3,4,0,5,5,2,0,1,0,0,0,4,-18
2023,34,MUN,P011987,"EDWARDS, CARSEN",-3,1,0,3,13:49,3,0,3,1,3,0,0,0,1,1,0,0,0,0,1,2,1,-24
2023,34,MUN,P006245,"WEIDEMANN, NELSON",5,0,1,5,07:45,3,0,0,1,2,0,0,0,2,2,2,0,0,0,0,1,0,-2
2023,34,MUN,P001557,"GIFFEY, NIELS",0,0,0,7,22:12,2,1,2,0,3,0,0,1,1,2,2,1,1,0,0,2,0,-18
2023,34,MUN,P006760,"BONGA, ISAAC",4,1,1,9,15:21,7,1,2,1,4,2,3,1,4,5,0,0,3,0,0,3,3,-17
2023,34,MUN,P008985,"BOLMARO, LEANDRO",-2,1,0,10,16:47,2,1,2,0,1,0,0,0,1,1,1,1,4,0,0,2,1,-19
2023,34,MUN,P004508,"OBST, ANDREAS",4,0,0,13,24:06,6,0,0,2,5,0,0,0,1,1,1,0,0,0,0,2,1,-15
2023,34,MUN,P003583,"IBAKA, SERGE",10,0,1,14,22:31,13,5,12,0,2,3,5,4,4,8,1,0,1,1,1,4,4,-16
2023,34,MUN,P005460,"HARRIS, ELIAS",-1,0,0,20,10:14,0,0,2,0,0,0,0,2,0,2,1,1,0,0,1,2,0,-15
2023,34,MUN,P007056,"BOOKER, DEVIN",8,1,0,31,13:00,9,2,4,1,1,2,2,0,1,1,0,0,1,0,0,0,1,-16
2023,34,MUN,P011941,"GILLESPIE, FREDDIE",4,1,0,33,12:35,2,1,3,0,0,0,0,1,4,5,0,0,1,0,0,2,2,-20
